model,seed,tracer_count,mass_ratio,speed_factor,inclination_deg,initial_offset_kpc,retrograde,duration_myr,frame,time_myr,separation_kpc,primary_rms_kpc,secondary_rms_kpc,primary_outer_fraction,secondary_outer_fraction,centers_energy_normalized_error,centers_angular_normalized_error
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,146,584,59.85920087030267,23.580714138780415,37.74053164110247,0.345,0.52625,3.1519100897541814e-10,-7.307634622353756e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,147,588,60.48193109141724,23.821462922687108,38.137316147679364,0.34375,0.52625,2.387777923370961e-10,-6.495675219870005e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,148,592,61.102167309986065,24.05951859020472,38.527206411328585,0.34375,0.52625,1.6619371652954433e-10,-6.901654921111881e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,149,596,61.71995287557556,24.294884771179525,38.91072088571355,0.3425,0.52625,9.720041049393578e-11,-5.683715817386254e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,150,600,62.33532989091572,24.52750627747904,39.28833118559794,0.3425,0.52625,3.15760624464818e-11,-6.08969551862813e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,151,604,62.94833926076191,24.757283648440712,39.66047153900185,0.34,0.52625,-3.088310687645767e-11,-2.0298985062093766e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,152,608,63.55902073839705,24.984213700755365,40.027589247139886,0.34,0.52625,-9.036820683057516e-11,-3.653817311176878e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,153,612,64.16741296990533,25.2085060874269,40.39020239181205,0.34,0.52625,-1.470550839522217e-10,-5.277736116144379e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,154,616,64.77355353634044,25.430571607810727,40.74883045112673,0.34,0.52625,-2.0110726844862726e-10,-5.277736116144379e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,155,620,65.37747899390416,25.650890167083457,41.103950603785314,0.34,0.52625,-2.526779778112505e-10,-4.871756414902504e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,156,624,65.97922491224405,25.869827562981104,41.45604564375456,0.34,0.525,-3.0190846678125547e-10,-6.495675219870005e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,157,628,66.57882591097237,26.087542244410592,41.805557342269154,0.34,0.525,-3.489322702954289e-10,-7.307634622353756e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,158,632,67.1763156945033,26.30403654367211,42.15279606225545,0.33875,0.52375,-3.9387202127674207e-10,-8.119594024837506e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,159,636,67.77172708529771,26.519252081998413,42.497909977588776,0.33875,0.52375,-4.368428685630066e-10,-8.119594024837506e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,160,640,68.36509205560161,26.733113821328452,42.84095065568075,0.3375,0.52375,-4.779527715558967e-10,-5.277736116144379e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,161,644,68.95644175775787,26.945563257105785,43.18204700787896,0.3375,0.5225,-5.173025002209482e-10,-6.495675219870005e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,162,648,69.54580655316649,27.1566037908027,43.52150660777492,0.3375,0.5225,-5.549859297365823e-10,-6.901654921111881e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,163,652,70.13321603996455,27.366298556488307,43.859805285931785,0.3375,0.5225,-5.910913369498006e-10,-7.307634622353756e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,164,656,70.71869907949232,27.574720320375064,44.19760836955627,0.3375,0.5225,-6.257006932185336e-10,-5.683715817386254e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,165,660,71.30228382160843,27.781935426089483,44.53577059697599,0.33625,0.5225,-6.588912555163592e-10,-3.653817311176878e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,166,664,71.88399772891314,27.988036399995224,44.87525504462794,0.33625,0.52125,-6.907370396776126e-10,-4.465776713660628e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,167,668,72.46386759993564,28.19314064279454,45.217045299179375,0.33625,0.52125,-7.213058149773624e-10,-7.307634622353756e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,168,672,73.04191959133752,28.39729957600851,45.56204910077392,0.335,0.52125,-7.506599880784756e-10,-5.277736116144379e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,169,676,73.61817923918213,28.600391056362902,45.91098343441089,0.335,0.52125,-7.78862201363037e-10,-6.901654921111881e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,170,680,74.19267147931662,28.802133547499007,46.26431541057109,0.33375,0.52125,-8.059670238299278e-10,-4.871756414902504e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,171,684,74.7654206669103,29.00224128894125,46.62234302284104,0.3325,0.52125,-8.320285530395937e-10,-3.2478376099350024e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,172,688,75.336450595191,29.20057706913702,46.985245461159884,0.33125,0.51875,-8.570978222026514e-10,-1.6239188049675012e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,173,692,75.9057845134186,29.397212275829826,47.35300165286079,0.33125,0.51875,-8.81222034092431e-10,-4.059797012418753e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,174,696,76.47344514413307,29.592476930078035,47.72537109849823,0.33,0.51875,-9.044450324834115e-10,-3.653817311176878e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,175,700,77.03945469971131,29.786970233279813,48.1020095061637,0.32875,0.5175,-9.268089521857439e-10,-2.0298985062093766e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,176,704,77.60383489826624,29.981364664889387,48.482566718039365,0.32875,0.5175,-9.48354395834665e-10,-2.841857908693127e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,177,708,78.16660697891952,30.176126612124147,48.86666732983544,0.32875,0.5175,-9.691181356281247e-10,-4.465776713660628e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,178,712,78.72779171647672,30.37146163226755,49.253915623121394,0.32875,0.51625,-9.891349990805276e-10,-8.119594024837506e-17
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,179,716,79.28740943553372,30.567376234581552,49.64400934681887,0.32875,0.515,-1.0084405208639313e-9,-2.435878207451252e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,180,720,79.84548002404017,30.763689215915754,50.03680231195586,0.32875,0.515,-1.0270656391256497e-9,-4.059797012418753e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,181,724,80.40202294634526,30.960083812563152,50.432230672621685,0.32875,0.51375,-1.0450394062592554e-9,-2.0298985062093766e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,182,728,80.95705725574906,31.156230386534077,50.83021715006671,0.32875,0.51375,-1.0623921711140181e-9,-1.217939103725626e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,183,732,81.510601606583,31.351863204393226,51.23063377165699,0.32875,0.5125,-1.0791485663481802e-9,2.435878207451252e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,184,736,82.06267426583896,31.546783133622913,51.63326407885194,0.3275,0.5125,-1.0953361711102041e-9,2.841857908693127e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,185,740,82.6132931243689,31.740833052306414,52.0376760758975,0.3225,0.5125,-1.1109793823391143e-9,4.059797012418753e-17
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,186,744,83.16247570767291,31.933879757382286,52.443162055575286,0.32125,0.51125,-1.126100180851955e-9,-3.2478376099350024e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,187,748,83.7102391862946,32.12580043263149,52.84892373251858,0.3225,0.51125,-1.1407207831849871e-9,-4.871756414902504e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,188,752,84.25660038584036,32.316471987593246,53.254279986851245,0.32375,0.51125,-1.1548619326293625e-9,-6.495675219870005e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,189,756,84.80157579663923,32.50579697330931,53.658695428971846,0.32125,0.51,-1.1685426635119045e-9,-4.871756414902504e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,190,760,85.34518158305913,32.69375406014324,54.061743991117055,0.31875,0.50875,-1.1817834244747425e-9,-7.307634622353756e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,191,764,85.88743359249341,32.88041832325171,54.46309582691604,0.32,0.50625,-1.1946000087054576e-9,-6.901654921111881e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,192,768,86.42834736403245,33.06595217696373,54.86250249181725,0.32,0.505,-1.207010861232829e-9,-6.08969551862813e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,193,772,86.9679381368334,33.250609915878655,55.2597806467167,0.32,0.505,-1.2190311270165898e-9,-3.653817311176878e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,194,776,87.50622085820045,33.43475209955911,55.65477116472718,0.32,0.505,-1.2306768938933428e-9,-2.0298985062093766e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,195,780,88.04321019138817,33.61882495083285,56.047304089885955,0.32,0.505,-1.241962599665168e-9,-2.841857908693127e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,196,784,88.57892052313883,33.80329973814297,56.43716608132672,0.3175,0.505,-1.2529027999937537e-9,-4.059797012418753e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,197,788,89.11336597096528,33.98857700591822,56.82405297269334,0.31875,0.50375,-1.2635098701380256e-9,-3.2478376099350024e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,198,792,89.64656039018911,34.174897886197556,57.20763349743205,0.31875,0.50375,-1.2737970693039751e-9,-8.119594024837506e-17
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,199,796,90.17851738074421,34.362283553023396,57.58773122506042,0.32,0.50375,-1.2837764781015063e-9,-3.2478376099350024e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,18,0,800,200,800,90.70925029375546,34.55054249721283,57.96438027078834,0.32125,0.50125,-1.2934592931934558e-9,-4.059797012418753e-16
